H2H3encountersWins,3AllWins,3Wins,H2H3encountersLosses,3AllLosses,3Losses,H2H3encountersDraws,3AllDraws,3Draws,3FTGoals,3HTGoals,3Shots,3ShotsOnTarget,3Corners,3Fouls,3Yellows,3Reds,PtsDiff,result,BetResult
0,0.5,0.75,0,0.666666667,0.25,0,0.333333333,0.5,0.666666667,0.5,0.659574468,0.605633803,0.53125,0.425,0.5,0.5,0.514752243,H,H
0.333333333,0.5,1,0.333333333,0.333333333,0.166666667,0.333333333,0.666666667,0.333333333,0.555555556,0.714285714,0.680851064,0.633802817,0.4375,0.45,0.45,0.5,0.621453399,D,H
0.5,0.833333333,0.833333333,0.5,0.166666667,0.166666667,0,0.5,0.5,0.481481481,0.5,0.64893617,0.633802817,0.34375,0.35,0.3,0.333333333,0.52833239,H,H
0,0.5,0.833333333,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.518518519,0.571428571,0.393617021,0.436619718,0.609375,0.45,0.35,0.5,0.528089888,D,H
0,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.444444444,0.428571429,0.606382979,0.563380282,0.453125,0.4875,0.45,0.166666667,0.536819982,H,H
0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0.666666667,0.666666667,0.407407407,0.357142857,0.414893617,0.394366197,0.4375,0.35,0.6,0.666666667,0.502384609,D,H
0,0.666666667,0.75,0,0.5,0.25,0,0.333333333,0.5,0.444444444,0.5,0.468085106,0.450704225,0.34375,0.5,0.5,0.5,0.512812222,D,H
0.666666667,0.666666667,0.5,0,0.5,0.666666667,0.333333333,0.333333333,0.333333333,0.592592593,0.571428571,0.468085106,0.521126761,0.328125,0.375,0.35,0.5,0.502707946,A,H
0.666666667,0.5,0.833333333,0,0.5,0.333333333,0.333333333,0.5,0.333333333,0.481481481,0.714285714,0.627659574,0.633802817,0.609375,0.4625,0.5,0.5,0.655969606,H,H
0.666666667,0.333333333,0.666666667,0.333333333,0.5,0.333333333,0,0.666666667,0.5,0.333333333,0.5,0.478723404,0.521126761,0.703125,0.5875,0.75,0.666666667,0.501414599,D,H
0,0.666666667,0.666666667,0,0.5,0.333333333,0,0.333333333,0.5,0.592592593,0.5,0.680851064,0.690140845,0.578125,0.2625,0.35,0.5,0.561959421,H,H
0,0.5,0.666666667,0.5,0.5,0.333333333,0.5,0.5,0.5,0.37037037,0.428571429,0.617021277,0.549295775,0.421875,0.325,0.6,0.333333333,0.516449762,H,H
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.481481481,0.428571429,0.404255319,0.478873239,0.375,0.35,0.25,0.333333333,0.427451297,D,A
0.333333333,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0,0.333333333,0.166666667,0.407407407,0.357142857,0.425531915,0.408450704,0.40625,0.5625,0.75,0.833333333,0.497292054,D,A
0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.5,0.333333333,0.666666667,0.666666667,0.518518519,0.571428571,0.606382979,0.61971831,0.53125,0.4375,0.7,0.5,0.444345647,A,H
0.666666667,0.666666667,1,0.333333333,0.666666667,0.166666667,0,0.166666667,0.333333333,0.555555556,0.714285714,0.606382979,0.549295775,0.453125,0.575,0.55,0.5,0.642551128,A,H
0.666666667,0.5,0.833333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.407407407,0.571428571,0.606382979,0.61971831,0.65625,0.4875,0.55,0.5,0.877778676,D,H
0,0.5,0.5,0.666666667,0.666666667,0.5,0.333333333,0.333333333,0.5,0.555555556,0.642857143,0.787234043,0.774647887,0.484375,0.4,0.4,0.5,0.409910274,D,A
0,0.5,0.75,0,0.5,0.25,0,0.5,0.5,0.555555556,0.642857143,0.542553191,0.492957746,0.59375,0.2875,0.6,0.5,0.50893218,H,H
0,0.5,0.666666667,0,0.666666667,0.333333333,0,0.333333333,0.5,0.481481481,0.428571429,0.70212766,0.647887324,0.4375,0.575,0.6,0.5,0.499232075,H,H
0.5,0.666666667,0.5,0,0.5,0.5,0.5,0.333333333,0.5,0.592592593,0.571428571,0.510638298,0.577464789,0.421875,0.425,0.4,0.5,0.524533182,H,H
0.333333333,0.666666667,0.5,0.666666667,0.666666667,0.333333333,0,0.166666667,0.666666667,0.62962963,0.785714286,0.574468085,0.549295775,0.40625,0.275,0.15,0.5,0.512812222,D,H
0.666666667,0.5,0.666666667,0,0.5,0.333333333,0.333333333,0.5,0.5,0.407407407,0.428571429,0.404255319,0.450704225,0.375,0.3625,0.5,0.666666667,0.547490098,H,H
0,0.666666667,0.833333333,0,0.333333333,0.333333333,0,0.5,0.333333333,0.666666667,0.5,0.510638298,0.535211268,0.421875,0.575,0.45,0.5,0.525745696,D,H
0.666666667,0.333333333,0.833333333,0.333333333,0.5,0.166666667,0,0.666666667,0.5,0.555555556,0.571428571,0.670212766,0.746478873,0.546875,0.3125,0.35,0.166666667,0.572629537,H,H
0.5,0.666666667,0.666666667,0,0.5,0.5,0.5,0.333333333,0.333333333,0.62962963,0.428571429,0.595744681,0.591549296,0.65625,0.4375,0.55,0.5,0.534879961,A,H
0.666666667,0.333333333,0.5,0,0.666666667,0.5,0.333333333,0.5,0.5,0.481481481,0.5,0.393617021,0.478873239,0.375,0.3,0.35,0.5,0.676501495,H,H
0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.166666667,0,0.5,0.666666667,0.740740741,0.714285714,0.617021277,0.661971831,0.46875,0.475,0.25,0.5,0.640611107,H,H
0,0.333333333,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.5,0.333333333,0.259259259,0.357142857,0.521276596,0.535211268,0.59375,0.525,0.4,0.5,0.510872201,A,A
0.333333333,0.5,1,0.333333333,0.5,0.333333333,0.333333333,0.5,0.166666667,0.481481481,0.571428571,0.882978723,0.788732394,0.6875,0.475,0.5,0.5,0.696871716,H,H
0.666666667,0.5,0.666666667,0,0.5,0.333333333,0.333333333,0.5,0.5,0.444444444,0.357142857,0.393617021,0.394366197,0.453125,0.4125,0.5,0.666666667,0.439010589,A,H
0.333333333,0.166666667,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,0.666666667,0.5,0.481481481,0.571428571,0.457446809,0.450704225,0.390625,0.5,0.55,0.5,0.502546278,H,H
0,0.5,0.666666667,0.5,0.666666667,0.333333333,0.5,0.333333333,0.5,0.333333333,0.5,0.531914894,0.436619718,0.53125,0.3,0.25,0.333333333,0.517015601,H,A
0.666666667,0.5,1,0.333333333,0.5,0,0,0.5,0.5,0.518518519,0.571428571,0.382978723,0.436619718,0.59375,0.475,0.35,0.5,0.629213483,H,H
0.333333333,0.666666667,0.5,0.333333333,0.666666667,0.666666667,0.333333333,0.166666667,0.333333333,0.444444444,0.571428571,0.319148936,0.338028169,0.328125,0.575,0.75,0.5,0.572387034,H,H
0.666666667,0.5,0.833333333,0.333333333,0.666666667,0.333333333,0,0.333333333,0.333333333,0.407407407,0.571428571,0.159574468,0.281690141,0.203125,0.45,0.6,0.333333333,0.516934767,H,H
0,0.333333333,0.666666667,0,0.666666667,0.5,0,0.5,0.333333333,0.333333333,0.357142857,0.414893617,0.309859155,0.421875,0.3625,0.5,0.5,0.532616603,A,H
0.333333333,0.5,0.5,0.333333333,0.833333333,0.666666667,0.333333333,0.166666667,0.333333333,0.296296296,0.428571429,0.521276596,0.436619718,0.5,0.7625,0.6,0.5,0.405141056,A,A
0,0.5,0.833333333,0,0.5,0.166666667,0,0.5,0.5,0.37037037,0.428571429,0.521276596,0.507042254,0.515625,0.3375,0.4,0.5,0.522916498,H,H
0,0.666666667,0.75,0,0.333333333,0.25,0,0.5,0.5,0.62962963,0.571428571,0.5,0.577464789,0.59375,0.425,0.35,0.5,0.521865654,H,H
0.333333333,0.833333333,0.5,0.666666667,0.166666667,0.333333333,0,0.5,0.666666667,0.518518519,0.5,0.457446809,0.450704225,0.6875,0.3375,0.4,0.333333333,0.437232237,D,A
0.666666667,0.666666667,1,0.333333333,0.5,0.166666667,0,0.333333333,0.333333333,0.481481481,0.785714286,0.585106383,0.577464789,0.5,0.475,0.65,0.666666667,0.518632285,H,H
0,0.5,0.666666667,0,0.5,0.333333333,0,0.5,0.5,0.407407407,0.428571429,0.64893617,0.563380282,0.703125,0.1625,0.4,0.5,0.568830329,D,H
0.333333333,0.333333333,0.333333333,0.666666667,0.5,0.5,0,0.666666667,0.666666667,0.481481481,0.357142857,0.744680851,0.591549296,0.578125,0.5,0.6,0.666666667,0.512812222,D,H
0.666666667,0.666666667,0.5,0,0.333333333,0.5,0.333333333,0.5,0.5,0.37037037,0.428571429,0.606382979,0.61971831,0.4375,0.3125,0.4,0.5,0.530272411,D,H
0,0.666666667,0.666666667,0,0.666666667,0.5,0,0.166666667,0.333333333,0.444444444,0.571428571,0.425531915,0.464788732,0.546875,0.575,0.6,0.5,0.471505941,H,A
0.666666667,0.333333333,0.666666667,0.333333333,0.5,0.333333333,0,0.666666667,0.5,0.481481481,0.5,0.70212766,0.605633803,0.5625,0.4375,0.75,0.833333333,0.541265864,A,H
0.333333333,0.666666667,0.666666667,0.333333333,0.166666667,0.333333333,0.333333333,0.666666667,0.5,0.703703704,0.714285714,0.712765957,0.661971831,0.59375,0.3375,0.55,0.5,0.512812222,D,H
0.333333333,0.5,0.5,0.666666667,0.5,0.166666667,0,0.5,0.833333333,0.481481481,0.428571429,0.29787234,0.422535211,0.4375,0.3125,0.3,0.5,0.470374262,H,H
0,0.5,0.666666667,1,0.5,0.5,0,0.5,0.333333333,0.481481481,0.428571429,0.5,0.577464789,0.390625,0.4125,0.5,0.333333333,0.431331339,A,H
0.666666667,0.833333333,1,0.333333333,0.5,0.333333333,0,0.166666667,0.166666667,0.592592593,0.642857143,0.478723404,0.591549296,0.28125,0.55,0.4,0.5,0.669307251,H,H
0.333333333,0.666666667,0.666666667,0.666666667,0.5,0.166666667,0,0.333333333,0.666666667,0.555555556,0.714285714,0.276595745,0.338028169,0.28125,0.5875,0.55,0.5,0.504405464,A,A
0,0.666666667,0.5,0.666666667,0.5,0.333333333,0.333333333,0.333333333,0.666666667,0.592592593,0.571428571,0.5,0.61971831,0.390625,0.425,0.6,0.5,0.503839625,D,H
0,0.333333333,0.666666667,0,0.666666667,0.5,0,0.5,0.333333333,0.37037037,0.428571429,0.691489362,0.61971831,0.734375,0.5,0.5,0.333333333,0.509983025,H,H
0.666666667,0.666666667,0.833333333,0,0.333333333,0.5,0.333333333,0.5,0.166666667,0.518518519,0.571428571,0.542553191,0.535211268,0.3125,0.5125,0.45,0.5,0.619755881,D,H
0,0.666666667,0.5,0,0.5,0.666666667,0,0.333333333,0.333333333,0.555555556,0.642857143,0.361702128,0.549295775,0.515625,0.5875,0.55,0.5,0.483711907,A,A
0,0.666666667,0.833333333,0,0.333333333,0.333333333,0,0.5,0.333333333,0.555555556,0.5,0.542553191,0.521126761,0.484375,0.15,0.35,0.5,0.525745696,D,H
0,0.5,0.5,0,0.666666667,0.5,0,0.333333333,0.5,0.407407407,0.357142857,0.361702128,0.450704225,0.265625,0.4625,0.5,0.5,0.515722254,H,H
0.333333333,0.166666667,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667,0.666666667,0.37037037,0.5,0.319148936,0.408450704,0.375,0.4125,0.45,0.5,0.339907849,H,A
0,0.333333333,0.833333333,0,0.5,0.5,0,0.666666667,0.166666667,0.481481481,0.5,0.457446809,0.464788732,0.40625,0.5,0.55,0.5,0.519278959,D,H
0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0.5,0,0.5,0.666666667,0.407407407,0.428571429,0.776595745,0.633802817,0.65625,0.5375,0.65,0.5,0.57691375,H,H
0.333333333,0.333333333,0.333333333,0.666666667,0.5,0.333333333,0,0.666666667,0.833333333,0.481481481,0.571428571,0.521276596,0.521126761,0.390625,0.4125,0.35,0.5,0.313555897,A,A
0.333333333,0.5,0.333333333,0.333333333,0.666666667,0.833333333,0.333333333,0.333333333,0.333333333,0.481481481,0.571428571,0.340425532,0.352112676,0.546875,0.475,0.65,0.666666667,0.493816183,A,H
0.5,0.333333333,0.5,0.5,1,0.666666667,0,0.166666667,0.333333333,0.37037037,0.357142857,0.542553191,0.549295775,0.765625,0.35,0.55,0.5,0.487026109,H,H
0,0.333333333,0.5,0.666666667,0.5,0.5,0.333333333,0.666666667,0.5,0.444444444,0.5,0.425531915,0.394366197,0.234375,0.525,0.4,0.5,0.168862663,D,A
0,0.5,1,0,0.666666667,0.333333333,0,0.333333333,0.166666667,0.555555556,0.571428571,0.531914894,0.577464789,0.421875,0.4,0.4,0.5,0.444345647,A,A
0.333333333,0.666666667,0.666666667,0.333333333,0.166666667,0.166666667,0.333333333,0.666666667,0.666666667,0.555555556,0.571428571,0.436170213,0.464788732,0.59375,0.45,0.45,0.5,0.543852558,H,H
0,0.5,0.833333333,0,0.5,0.166666667,0,0.5,0.5,0.518518519,0.571428571,0.393617021,0.394366197,0.375,0.3875,0.4,0.5,0.515398917,H,H
0,0.666666667,0.666666667,1,0.5,0.5,0,0.333333333,0.333333333,0.444444444,0.571428571,0.436170213,0.436619718,0.421875,0.3875,0.4,0.5,0.474254304,H,H
0.333333333,0.5,0.666666667,0.666666667,0.166666667,0.333333333,0,0.833333333,0.5,0.592592593,0.714285714,0.542553191,0.563380282,0.625,0.5375,0.2,0.5,0.398350982,H,H
0.333333333,0.166666667,0.666666667,0.333333333,0.666666667,0.666666667,0.333333333,0.666666667,0.166666667,0.407407407,0.357142857,0.404255319,0.394366197,0.515625,0.4125,0.75,0.5,0.394551774,H,A
0.333333333,0.666666667,0.833333333,0.333333333,0.166666667,0.166666667,0.333333333,0.666666667,0.5,0.592592593,0.571428571,0.638297872,0.605633803,0.546875,0.2,0.35,0.5,0.665669711,H,H
0,0.333333333,0.5,0,0.666666667,0.5,0,0.5,0.5,0.333333333,0.357142857,0.489361702,0.478873239,0.4375,0.475,0.6,0.333333333,0.500202086,A,A
0,0.5,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.518518519,0.714285714,0.276595745,0.309859155,0.484375,0.5,0.5,0.5,0.511599709,D,H
0.333333333,0.166666667,0.5,0.333333333,1,0.666666667,0.333333333,0.333333333,0.333333333,0.407407407,0.357142857,0.542553191,0.492957746,0.609375,0.3875,0.4,0.5,0.525099022,H,H
0,0.333333333,0.5,0.666666667,0.5,0.333333333,0.333333333,0.666666667,0.666666667,0.407407407,0.5,0.468085106,0.464788732,0.421875,0.425,0.45,0.5,0.519359793,D,A
0,0.5,0.5,0.666666667,0.666666667,0.5,0.333333333,0.333333333,0.5,0.407407407,0.357142857,0.393617021,0.323943662,0.421875,0.475,0.7,0.333333333,0.415811171,A,A
0.333333333,0.5,0.666666667,0.333333333,0.333333333,0.166666667,0.333333333,0.666666667,0.666666667,0.481481481,0.571428571,0.436170213,0.492957746,0.609375,0.6375,0.35,0.166666667,0.700751758,H,H
0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.166666667,0,0.5,0.5,0.481481481,0.5,0.712765957,0.605633803,0.53125,0.35,0.65,0.5,0.63511438,D,H
0.5,0.833333333,0.833333333,0.5,0.166666667,0.166666667,0,0.5,0.5,0.592592593,0.642857143,0.382978723,0.521126761,0.34375,0.4875,0.55,0.666666667,0.522512327,D,H
0,0.5,0.666666667,0,0.333333333,0.5,0,0.666666667,0.333333333,0.481481481,0.357142857,0.489361702,0.563380282,0.421875,0.4875,0.7,0.5,0.529221567,D,A
0,0.666666667,0.666666667,0,0.666666667,0.5,0,0.166666667,0.333333333,0.518518519,0.357142857,0.638297872,0.577464789,0.65625,0.525,0.35,0.666666667,0.494624525,H,H
0,0.5,0.75,0,0.5,0.25,0,0.5,0.5,0.518518519,0.5,0.659574468,0.76056338,0.609375,0.6,0.55,0.5,0.512812222,H,H
0.666666667,0.5,0.5,0,0.333333333,0.5,0.333333333,0.666666667,0.5,0.592592593,0.428571429,0.553191489,0.61971831,0.640625,0.3625,0.5,0.5,0.507719667,H,H
0.666666667,0.833333333,0.833333333,0.333333333,0.166666667,0.166666667,0,0.5,0.5,0.555555556,0.642857143,0.670212766,0.549295775,0.53125,0.375,0.55,0.333333333,0.569638671,H,H
0,0.5,0.5,1,0.666666667,0.5,0,0.333333333,0.5,0.555555556,0.5,0.521276596,0.549295775,0.46875,0.35,0.45,0.5,0.503758791,H,H
0.333333333,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.833333333,0.666666667,0.555555556,0.642857143,0.542553191,0.464788732,0.328125,0.5,0.55,0.5,0.509983025,H,H
0.333333333,0.333333333,0.166666667,0.333333333,0.666666667,0.666666667,0.333333333,0.5,0.666666667,0.444444444,0.428571429,0.585106383,0.549295775,0.5625,0.4875,0.5,0.5,0.473769299,H,H
0,0.5,0.5,0,0.666666667,0.5,0,0.333333333,0.5,0.444444444,0.357142857,0.382978723,0.408450704,0.53125,0.275,0.15,0.5,0.509255517,H,H
0,0.5,0.5,0,0.5,0.333333333,0,0.5,0.666666667,0.62962963,0.571428571,0.393617021,0.450704225,0.421875,0.3,0.45,0.333333333,0.535364966,A,H
0.666666667,0.333333333,0.666666667,0.333333333,0.333333333,0.166666667,0,0.833333333,0.666666667,0.481481481,0.428571429,0.5,0.478873239,0.4375,0.3875,0.55,0.5,0.536739148,D,H
0,0.5,0.666666667,1,0.666666667,0.5,0,0.333333333,0.333333333,0.444444444,0.5,0.574468085,0.633802817,0.515625,0.4625,0.4,0.666666667,0.461078328,D,A
0.666666667,0.333333333,0.833333333,0.333333333,0.666666667,0.666666667,0,0.5,0,0.37037037,0.214285714,0.680851064,0.76056338,0.328125,0.425,0.5,0.333333333,0.517096435,H,H
0.666666667,0.666666667,0.833333333,0,0.333333333,0.333333333,0.333333333,0.5,0.333333333,0.481481481,0.357142857,0.691489362,0.676056338,0.5,0.2875,0.4,0.333333333,0.768167488,H,H
0,0.333333333,0.5,0,0.666666667,0.5,0,0.5,0.5,0.444444444,0.285714286,0.606382979,0.605633803,0.546875,0.3625,0.55,0.666666667,0.497292054,D,A
0.333333333,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.666666667,0.518518519,0.642857143,0.308510638,0.338028169,0.3125,0.4875,0.7,0.5,0.41387115,A,A
0,0.5,0.666666667,0,0.5,0.5,0,0.5,0.333333333,0.518518519,0.571428571,0.393617021,0.338028169,0.375,0.475,0.5,0.833333333,0.52372484,H,H
0.5,0.666666667,0.666666667,0,0.333333333,0.5,0.5,0.5,0.333333333,0.592592593,0.357142857,0.595744681,0.591549296,0.703125,0.5125,0.35,0.5,0.530999919,H,H
0,0.333333333,0.5,0.666666667,0.666666667,0.5,0.333333333,0.5,0.5,0.148148148,0.357142857,0.531914894,0.450704225,0.5625,0.325,0.5,0.5,0.288012287,A,A
0.666666667,0.5,0.666666667,0,0.833333333,0.333333333,0.333333333,0.166666667,0.5,0.444444444,0.5,0.585106383,0.535211268,0.421875,0.425,0.55,0.5,0.480478539,D,H
0,0.5,0.666666667,0.666666667,0.666666667,0.5,0.333333333,0.333333333,0.333333333,0.444444444,0.714285714,0.446808511,0.605633803,0.484375,0.6125,0.75,0.666666667,0.164820952,A,A
0,0.666666667,0.5,0,0.333333333,0.5,0,0.5,0.5,0.666666667,0.642857143,0.627659574,0.732394366,0.453125,0.3875,0.5,0.333333333,0.519602296,H,H
0.5,0.333333333,0.666666667,0.5,1,0.333333333,0,0.166666667,0.5,0.444444444,0.428571429,0.234042553,0.352112676,0.375,0.5,0.45,0.666666667,0.512812222,D,H
0.666666667,0.5,0.5,0,0.666666667,0.5,0.333333333,0.333333333,0.5,0.62962963,0.571428571,0.723404255,0.647887324,0.703125,0.4875,0.6,0.5,0.655807938,H,H
0.333333333,0.666666667,0.666666667,0.333333333,0.333333333,0.166666667,0.333333333,0.5,0.666666667,0.555555556,0.714285714,0.319148936,0.436619718,0.28125,0.325,0.65,0.5,0.698326732,H,H
0.333333333,0.5,0.5,0.666666667,0.333333333,0.333333333,0,0.666666667,0.666666667,0.407407407,0.5,0.234042553,0.352112676,0.34375,0.5875,0.6,0.666666667,0.487591949,A,A
0,0.333333333,0.5,0,0.666666667,0.5,0,0.5,0.5,0.407407407,0.357142857,0.755319149,0.732394366,0.59375,0.375,0.45,0.5,0.511599709,D,H
0,0.666666667,0.666666667,1,0.5,0.333333333,0,0.333333333,0.5,0.481481481,0.428571429,0.5,0.563380282,0.46875,0.3875,0.45,0.333333333,0.396410961,D,H
0,0.333333333,0.833333333,0,0.666666667,0.5,0,0.5,0.166666667,0.444444444,0.5,0.542553191,0.633802817,0.4375,0.4375,0.65,0.666666667,0.544095061,D,H
0.666666667,0.333333333,0.5,0,0.666666667,0.666666667,0.333333333,0.5,0.333333333,0.444444444,0.285714286,0.680851064,0.591549296,0.59375,0.5375,0.5,0.5,0.459461644,H,H
0.333333333,0.833333333,0.666666667,0.333333333,0.166666667,0.166666667,0.333333333,0.5,0.666666667,0.592592593,0.642857143,0.595744681,0.605633803,0.515625,0.4,0.35,0.5,0.718211947,H,H
0.5,0.666666667,0.5,0.5,0.166666667,0.333333333,0,0.666666667,0.666666667,0.592592593,0.714285714,0.776595745,0.746478873,0.65625,0.425,0.4,0.5,0.558079379,A,H
0,0.666666667,0.666666667,0.5,0.5,0.333333333,0.5,0.333333333,0.5,0.481481481,0.642857143,0.542553191,0.563380282,0.421875,0.5625,0.65,0.666666667,0.50181877,A,H
0.666666667,0.5,0.833333333,0,0.5,0.166666667,0.333333333,0.5,0.5,0.518518519,0.571428571,0.425531915,0.577464789,0.328125,0.5375,0.45,0.333333333,0.547328429,H,H
0,0.5,0.666666667,0,0.666666667,0.333333333,0,0.333333333,0.5,0.518518519,0.571428571,0.287234043,0.366197183,0.546875,0.4375,0.7,0.5,0.515398917,H,H
0.666666667,0.5,0.5,0,0.333333333,0.5,0.333333333,0.666666667,0.5,0.555555556,0.428571429,0.638297872,0.591549296,0.59375,0.5875,0.55,0.5,0.58920055,H,H
0.5,1,0.666666667,0.5,0.5,0.333333333,0,0,0.5,0.666666667,0.571428571,0.563829787,0.647887324,0.546875,0.2125,0.5,0.5,0.530191577,H,H
0.333333333,0.666666667,1,0.666666667,0.5,0,0,0.333333333,0.5,0.444444444,0.5,0.340425532,0.323943662,0.328125,0.525,0.35,0.5,0.530595748,D,H
0.666666667,0.333333333,0.833333333,0,0.5,0.5,0.333333333,0.666666667,0.166666667,0.444444444,0.357142857,0.489361702,0.436619718,0.46875,0.4375,0.6,0.5,0.565920297,H,H
